guid/image/axis,value
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0023/x,0.674741
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0023/y,-0.25883296
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0023/z,6.126458
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0024/x,0.6747406
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0024/y,-0.25883168
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0024/z,6.126457
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0025/x,0.67474097
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0025/y,-0.2588389
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0025/z,6.126458
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0026/x,0.6747408
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0026/y,-0.2588363
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0026/z,6.1264577
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0027/x,0.67474097
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0027/y,-0.25883254
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0027/z,6.126458
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0028/x,0.6747408
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0028/y,-0.25883678
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0028/z,6.1264577
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0029/x,0.6747408
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0029/y,-0.25883678
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0029/z,6.1264577
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0030/x,0.6747408
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0030/y,-0.25883678
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0030/z,6.1264577
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0031/x,0.6747408
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0031/y,-0.25883678
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0031/z,6.1264577
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0032/x,0.6747408
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0032/y,-0.25883678
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0032/z,6.1264577
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0033/x,0.6744099
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0033/y,-0.2586164
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0033/z,6.126864
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0034/x,0.6745467
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0034/y,-0.2589295
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0034/z,6.133269
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0035/x,0.6766331
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0035/y,-0.27697688
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0035/z,6.351096
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0036/x,0.6827621
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0036/y,-0.2631109
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0036/z,7.095654
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0037/x,3.9926429
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0037/y,-0.58493924
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0037/z,11.3024645
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0038/x,6.9764395
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0038/y,-0.86436373
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0038/z,10.99634
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0039/x,10.387034
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0039/y,-1.00192
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0039/z,10.178717
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0040/x,0.4954806
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0040/y,-1.2237241
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0040/z,14.228036
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0041/x,0.3661643
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0041/y,-0.3093038
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0041/z,5.957422
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0042/x,-19.325037
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0042/y,-2.3181682
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0042/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0043/x,-19.325039
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0043/y,-2.3181622
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0043/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0044/x,-19.325039
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0044/y,-2.3181622
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0044/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0045/x,-19.325039
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0045/y,-2.3181622
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0045/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0046/x,-19.325039
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0046/y,-2.3181622
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0046/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0047/x,-19.325039
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0047/y,-2.3181622
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0047/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0048/x,-19.325039
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0048/y,-2.3181622
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0048/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0049/x,-19.325039
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0049/y,-2.3181622
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0049/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0050/x,-19.325039
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0050/y,-2.3181622
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0050/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0051/x,-19.325039
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0051/y,-2.3181622
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0051/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0052/x,-19.325039
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0052/y,-2.3181622
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0052/z,45.9049
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0053/x,-19.325018
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0053/y,-2.3181646
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0053/z,45.90494
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0054/x,-19.325018
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0054/y,-2.3181646
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0054/z,45.90494
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0055/x,-19.325018
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0055/y,-2.3181646
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0055/z,45.90494
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0056/x,-19.325018
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0056/y,-2.3181646
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0056/z,45.90494
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0057/x,-19.325027
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0057/y,-2.3181667
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0057/z,45.90494
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0058/x,-1.058089
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0058/y,-6.269975
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0058/z,67.30656
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0059/x,-1.3262225
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0059/y,-4.3749285
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0059/z,64.69283
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0060/x,-1.221258
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0060/y,-4.512323
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0060/z,62.607227
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0061/x,-1.0198157
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0061/y,-4.655515
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0061/z,60.95589
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0062/x,-0.7885891
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0062/y,-3.7491586
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0062/z,54.129566
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0063/x,-0.87929934
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0063/y,-4.1708755
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0063/z,51.81772
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0064/x,-0.6218779
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0064/y,-3.8475783
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0064/z,49.077324
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0065/x,-0.21214493
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0065/y,-3.692942
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0065/z,46.203087
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0066/x,-1.1488959
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0066/y,-3.0893166
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0066/z,37.63984
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0067/x,-1.6443281
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0067/y,-2.8924477
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0067/z,35.498444
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0068/x,-2.5644405
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0068/y,-2.891637
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0068/z,33.10983
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0069/x,-3.7553902
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0069/y,-2.8206348
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0069/z,30.676554
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0070/x,9.462645
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0070/y,-3.4598377
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0070/z,56.489773
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0071/x,10.800303
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0071/y,-3.6517706
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0071/z,59.359226
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0072/x,12.154935
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0072/y,-3.8380632
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0072/z,62.222397
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0073/x,13.540251
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0073/y,-3.2704012
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0073/z,65.06685
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0074/x,14.555809
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0074/y,-3.3360846
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0074/z,67.51139
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0075/x,15.531059
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0075/y,-3.4548552
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0075/z,69.45994
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0076/x,17.533766
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0076/y,-2.7143996
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0076/z,70.7024
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0077/x,25.175797
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0077/y,-2.6701033
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0077/z,69.66127
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0078/x,37.691788
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0078/y,-2.9102314
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0078/z,64.743065
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0079/x,-37.23797
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0079/y,-4.040875
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0079/z,41.389286
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0080/x,-36.460808
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0080/y,-4.228558
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0080/z,43.202007
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0081/x,-0.51730865
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0081/y,-6.0128365
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0081/z,68.65079
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0082/x,21.49325
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0082/y,-6.2292767
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0082/z,61.59934
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0083/x,30.127823
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0083/y,-5.8092294
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0083/z,55.405064
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0084/x,5.3345313
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0084/y,-3.0562067
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0084/z,47.111885
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0085/x,21.331036
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0085/y,-2.6307578
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0085/z,24.730974
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0086/x,11.100256
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0086/y,-2.841396
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0086/z,28.006504
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0087/x,2.8478954
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0087/y,-2.0238333
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0087/z,25.082405
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0088/x,5.720264
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0088/y,-0.8181189
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0088/z,21.898737
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0089/x,-13.076717
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0089/y,-4.6271844
06084349-6a34-4e47-8fab-e7a7ca3cbdd8/0089/z,71.893814
06acf647-e2e9-4562-aa42-eed217e5bd84/0000/x,-0.18975963
06acf647-e2e9-4562-aa42-eed217e5bd84/0000/y,-1.629304
06acf647-e2e9-4562-aa42-eed217e5bd84/0000/z,12.746348
06acf647-e2e9-4562-aa42-eed217e5bd84/0001/x,-0.11736991
06acf647-e2e9-4562-aa42-eed217e5bd84/0001/y,-1.3437663
06acf647-e2e9-4562-aa42-eed217e5bd84/0001/z,12.839263
06acf647-e2e9-4562-aa42-eed217e5bd84/0002/x,-0.08611486
06acf647-e2e9-4562-aa42-eed217e5bd84/0002/y,-1.6914477
06acf647-e2e9-4562-aa42-eed217e5bd84/0002/z,12.731245
06acf647-e2e9-4562-aa42-eed217e5bd84/0003/x,-0.056594104
06acf647-e2e9-4562-aa42-eed217e5bd84/0003/y,-1.8436372
06acf647-e2e9-4562-aa42-eed217e5bd84/0003/z,12.666105
06acf647-e2e9-4562-aa42-eed217e5bd84/0004/x,0.014600107
06acf647-e2e9-4562-aa42-eed217e5bd84/0004/y,-1.925669
06acf647-e2e9-4562-aa42-eed217e5bd84/0004/z,12.6266575
06acf647-e2e9-4562-aa42-eed217e5bd84/0005/x,-0.09503888
06acf647-e2e9-4562-aa42-eed217e5bd84/0005/y,-1.6491352
06acf647-e2e9-4562-aa42-eed217e5bd84/0005/z,12.768307
06acf647-e2e9-4562-aa42-eed217e5bd84/0006/x,-0.2733779
06acf647-e2e9-4562-aa42-eed217e5bd84/0006/y,-1.562996
06acf647-e2e9-4562-aa42-eed217e5bd84/0006/z,12.800757
06acf647-e2e9-4562-aa42-eed217e5bd84/0007/x,-0.28926986
06acf647-e2e9-4562-aa42-eed217e5bd84/0007/y,-1.5541375
06acf647-e2e9-4562-aa42-eed217e5bd84/0007/z,12.821194
06acf647-e2e9-4562-aa42-eed217e5bd84/0008/x,-0.25367674
06acf647-e2e9-4562-aa42-eed217e5bd84/0008/y,-1.4452205
06acf647-e2e9-4562-aa42-eed217e5bd84/0008/z,12.84594
06acf647-e2e9-4562-aa42-eed217e5bd84/0009/x,-0.18641752
06acf647-e2e9-4562-aa42-eed217e5bd84/0009/y,-1.6470993
06acf647-e2e9-4562-aa42-eed217e5bd84/0009/z,12.745519
06acf647-e2e9-4562-aa42-eed217e5bd84/0010/x,-0.014852017
06acf647-e2e9-4562-aa42-eed217e5bd84/0010/y,-1.619702
06acf647-e2e9-4562-aa42-eed217e5bd84/0010/z,12.74409
06acf647-e2e9-4562-aa42-eed217e5bd84/0011/x,-0.095769316
06acf647-e2e9-4562-aa42-eed217e5bd84/0011/y,-1.5987458
06acf647-e2e9-4562-aa42-eed217e5bd84/0011/z,12.728019
06acf647-e2e9-4562-aa42-eed217e5bd84/0012/x,-0.18967736
06acf647-e2e9-4562-aa42-eed217e5bd84/0012/y,-1.5143673
06acf647-e2e9-4562-aa42-eed217e5bd84/0012/z,12.771086
06acf647-e2e9-4562-aa42-eed217e5bd84/0013/x,-0.22285135
06acf647-e2e9-4562-aa42-eed217e5bd84/0013/y,-1.5607603
06acf647-e2e9-4562-aa42-eed217e5bd84/0013/z,12.782804
06acf647-e2e9-4562-aa42-eed217e5bd84/0014/x,-0.24314222
06acf647-e2e9-4562-aa42-eed217e5bd84/0014/y,-1.5511737
06acf647-e2e9-4562-aa42-eed217e5bd84/0014/z,12.790788
06acf647-e2e9-4562-aa42-eed217e5bd84/0015/x,-0.26254007
06acf647-e2e9-4562-aa42-eed217e5bd84/0015/y,-1.6020576
06acf647-e2e9-4562-aa42-eed217e5bd84/0015/z,12.782467
06acf647-e2e9-4562-aa42-eed217e5bd84/0016/x,-0.1486508
06acf647-e2e9-4562-aa42-eed217e5bd84/0016/y,-1.9369705
06acf647-e2e9-4562-aa42-eed217e5bd84/0016/z,12.676024
06acf647-e2e9-4562-aa42-eed217e5bd84/0017/x,-0.13135111
06acf647-e2e9-4562-aa42-eed217e5bd84/0017/y,-1.6411664
06acf647-e2e9-4562-aa42-eed217e5bd84/0017/z,12.708582
06acf647-e2e9-4562-aa42-eed217e5bd84/0018/x,-0.22392763
06acf647-e2e9-4562-aa42-eed217e5bd84/0018/y,-1.5072399
06acf647-e2e9-4562-aa42-eed217e5bd84/0018/z,12.783584
06acf647-e2e9-4562-aa42-eed217e5bd84/0019/x,-0.25121316
06acf647-e2e9-4562-aa42-eed217e5bd84/0019/y,-1.1982324
06acf647-e2e9-4562-aa42-eed217e5bd84/0019/z,12.8881235
06acf647-e2e9-4562-aa42-eed217e5bd84/0020/x,-0.15928736
06acf647-e2e9-4562-aa42-eed217e5bd84/0020/y,-1.6362463
06acf647-e2e9-4562-aa42-eed217e5bd84/0020/z,12.770138
06acf647-e2e9-4562-aa42-eed217e5bd84/0021/x,-0.15715924
06acf647-e2e9-4562-aa42-eed217e5bd84/0021/y,-1.633236
06acf647-e2e9-4562-aa42-eed217e5bd84/0021/z,12.724281
06acf647-e2e9-4562-aa42-eed217e5bd84/0022/x,-0.18854654
06acf647-e2e9-4562-aa42-eed217e5bd84/0022/y,-1.5849565
06acf647-e2e9-4562-aa42-eed217e5bd84/0022/z,12.688939
06acf647-e2e9-4562-aa42-eed217e5bd84/0023/x,-0.27088577
06acf647-e2e9-4562-aa42-eed217e5bd84/0023/y,-1.5658734
06acf647-e2e9-4562-aa42-eed217e5bd84/0023/z,12.7453985
06acf647-e2e9-4562-aa42-eed217e5bd84/0024/x,-0.25528985
06acf647-e2e9-4562-aa42-eed217e5bd84/0024/y,-1.5651082
06acf647-e2e9-4562-aa42-eed217e5bd84/0024/z,12.737406
06acf647-e2e9-4562-aa42-eed217e5bd84/0025/x,-0.23797093
06acf647-e2e9-4562-aa42-eed217e5bd84/0025/y,-1.620156
06acf647-e2e9-4562-aa42-eed217e5bd84/0025/z,12.746112
06acf647-e2e9-4562-aa42-eed217e5bd84/0026/x,-0.21015778
06acf647-e2e9-4562-aa42-eed217e5bd84/0026/y,-1.613183
06acf647-e2e9-4562-aa42-eed217e5bd84/0026/z,12.760045
06acf647-e2e9-4562-aa42-eed217e5bd84/0027/x,-0.18443021
06acf647-e2e9-4562-aa42-eed217e5bd84/0027/y,-1.6425999
06acf647-e2e9-4562-aa42-eed217e5bd84/0027/z,12.742789
06acf647-e2e9-4562-aa42-eed217e5bd84/0028/x,-0.2867759
06acf647-e2e9-4562-aa42-eed217e5bd84/0028/y,-1.5732611
06acf647-e2e9-4562-aa42-eed217e5bd84/0028/z,12.744444
06acf647-e2e9-4562-aa42-eed217e5bd84/0029/x,-0.27689973
06acf647-e2e9-4562-aa42-eed217e5bd84/0029/y,-1.6400989
06acf647-e2e9-4562-aa42-eed217e5bd84/0029/z,12.740408
06acf647-e2e9-4562-aa42-eed217e5bd84/0030/x,-0.25418657
06acf647-e2e9-4562-aa42-eed217e5bd84/0030/y,-1.6140333
06acf647-e2e9-4562-aa42-eed217e5bd84/0030/z,12.734489
06acf647-e2e9-4562-aa42-eed217e5bd84/0031/x,-0.21598892
06acf647-e2e9-4562-aa42-eed217e5bd84/0031/y,-1.6642915
06acf647-e2e9-4562-aa42-eed217e5bd84/0031/z,12.719849
06acf647-e2e9-4562-aa42-eed217e5bd84/0032/x,-0.17112416
06acf647-e2e9-4562-aa42-eed217e5bd84/0032/y,-1.5302231
06acf647-e2e9-4562-aa42-eed217e5bd84/0032/z,12.768212
06acf647-e2e9-4562-aa42-eed217e5bd84/0033/x,-0.113614485
06acf647-e2e9-4562-aa42-eed217e5bd84/0033/y,-1.7145276
06acf647-e2e9-4562-aa42-eed217e5bd84/0033/z,12.690424
06acf647-e2e9-4562-aa42-eed217e5bd84/0034/x,-0.15991123
06acf647-e2e9-4562-aa42-eed217e5bd84/0034/y,-1.7012764
06acf647-e2e9-4562-aa42-eed217e5bd84/0034/z,12.693298
06acf647-e2e9-4562-aa42-eed217e5bd84/0035/x,-0.12942168
06acf647-e2e9-4562-aa42-eed217e5bd84/0035/y,-1.5518289
06acf647-e2e9-4562-aa42-eed217e5bd84/0035/z,12.71053
06acf647-e2e9-4562-aa42-eed217e5bd84/0036/x,-0.05888833
06acf647-e2e9-4562-aa42-eed217e5bd84/0036/y,-1.6246281
06acf647-e2e9-4562-aa42-eed217e5bd84/0036/z,12.693637
06acf647-e2e9-4562-aa42-eed217e5bd84/0037/x,0.1438938
06acf647-e2e9-4562-aa42-eed217e5bd84/0037/y,-1.5548348
06acf647-e2e9-4562-aa42-eed217e5bd84/0037/z,12.680637
06acf647-e2e9-4562-aa42-eed217e5bd84/0038/x,0.2493276
06acf647-e2e9-4562-aa42-eed217e5bd84/0038/y,-1.6297851
06acf647-e2e9-4562-aa42-eed217e5bd84/0038/z,12.661359
06acf647-e2e9-4562-aa42-eed217e5bd84/0039/x,-0.020329243
06acf647-e2e9-4562-aa42-eed217e5bd84/0039/y,-1.6167586
06acf647-e2e9-4562-aa42-eed217e5bd84/0039/z,12.668308
06acf647-e2e9-4562-aa42-eed217e5bd84/0040/x,0.105320506
06acf647-e2e9-4562-aa42-eed217e5bd84/0040/y,-1.507906
06acf647-e2e9-4562-aa42-eed217e5bd84/0040/z,12.660805
06acf647-e2e9-4562-aa42-eed217e5bd84/0041/x,0.24125534
06acf647-e2e9-4562-aa42-eed217e5bd84/0041/y,-1.5741986
06acf647-e2e9-4562-aa42-eed217e5bd84/0041/z,12.634039
06acf647-e2e9-4562-aa42-eed217e5bd84/0042/x,0.41678733
06acf647-e2e9-4562-aa42-eed217e5bd84/0042/y,-1.5708036
06acf647-e2e9-4562-aa42-eed217e5bd84/0042/z,12.615365
06acf647-e2e9-4562-aa42-eed217e5bd84/0043/x,0.57413787
06acf647-e2e9-4562-aa42-eed217e5bd84/0043/y,-1.5695193
06acf647-e2e9-4562-aa42-eed217e5bd84/0043/z,12.594241
06acf647-e2e9-4562-aa42-eed217e5bd84/0044/x,0.46746388
06acf647-e2e9-4562-aa42-eed217e5bd84/0044/y,-1.5570056
06acf647-e2e9-4562-aa42-eed217e5bd84/0044/z,12.635351
06acf647-e2e9-4562-aa42-eed217e5bd84/0045/x,0.24561213
06acf647-e2e9-4562-aa42-eed217e5bd84/0045/y,-1.5610627
06acf647-e2e9-4562-aa42-eed217e5bd84/0045/z,12.667457
06acf647-e2e9-4562-aa42-eed217e5bd84/0046/x,0.10562477
06acf647-e2e9-4562-aa42-eed217e5bd84/0046/y,-1.7295042
06acf647-e2e9-4562-aa42-eed217e5bd84/0046/z,12.61884
06acf647-e2e9-4562-aa42-eed217e5bd84/0047/x,0.03869874
06acf647-e2e9-4562-aa42-eed217e5bd84/0047/y,-1.6657822
06acf647-e2e9-4562-aa42-eed217e5bd84/0047/z,12.640038
06acf647-e2e9-4562-aa42-eed217e5bd84/0048/x,0.020483531
06acf647-e2e9-4562-aa42-eed217e5bd84/0048/y,-1.559273
06acf647-e2e9-4562-aa42-eed217e5bd84/0048/z,12.705966
06acf647-e2e9-4562-aa42-eed217e5bd84/0049/x,0.02574048
06acf647-e2e9-4562-aa42-eed217e5bd84/0049/y,-1.7323455
06acf647-e2e9-4562-aa42-eed217e5bd84/0049/z,12.651113
06acf647-e2e9-4562-aa42-eed217e5bd84/0050/x,0.27711025
06acf647-e2e9-4562-aa42-eed217e5bd84/0050/y,-1.6683615
06acf647-e2e9-4562-aa42-eed217e5bd84/0050/z,12.651447
06acf647-e2e9-4562-aa42-eed217e5bd84/0051/x,0.054161403
06acf647-e2e9-4562-aa42-eed217e5bd84/0051/y,-1.6101129
06acf647-e2e9-4562-aa42-eed217e5bd84/0051/z,12.717541
06acf647-e2e9-4562-aa42-eed217e5bd84/0052/x,0.113313265
06acf647-e2e9-4562-aa42-eed217e5bd84/0052/y,-1.6747957
06acf647-e2e9-4562-aa42-eed217e5bd84/0052/z,12.709261
06acf647-e2e9-4562-aa42-eed217e5bd84/0053/x,0.1805153
